period,source,wave,question_text,answer_text,demo_category,demo_value,percentage,n_size
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ קשת 12,דת,חילוני,20.92,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ קשת 12,דת,מסורתי,20,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ קשת 12,דת,דתי,16.24,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ קשת 12,דת,חרדי,2.56,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ קשת 12,מחוז,ירושלים,16.67,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ קשת 12,מחוז,צפון,25.88,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ קשת 12,מחוז,חיפה,20.75,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ קשת 12,מחוז,מרכז,16.06,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ קשת 12,מחוז,תל אביב,22.63,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ קשת 12,מחוז,דרום,21.17,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ קשת 12,מחוז,"יו""ש",6.98,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ קשת 12,כללי,סהכ,23.67,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ קשת 12,כללי,סהכ,26.32,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ קשת 12,כללי,סהכ,23.88,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ קשת 12,כללי,סהכ,14.78,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ קשת 12,כללי,סהכ,9.52,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ קשת 12,כללי,סהכ,33.33,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ קשת 12,כללי,סהכ,13.56,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ קשת 12,כללי,סהכ,20.51,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ קשת 12,כללי,סהכ,2.82,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ קשת 12,כללי,סהכ,2.13,
סוף שבוע,שילוב,גל 17 במאי,רייטינג ימי שבת 21:00-23:00,ערוץ רשת 13,כללי,סהכ,7.03,
סוף שבוע,שילוב,גל 31 במאי,רייטינג ימי שבת 21:00-23:00,ערוץ רשת 13,כללי,סהכ,13.62,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ רשת 13,כללי,סהכ,10.38,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ רשת 13,מגדר,גברים,8.26,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ רשת 13,מגדר,נשים,12.58,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ רשת 13,גיל,18-29,8.37,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ רשת 13,גיל,30-49,11.4,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ רשת 13,גיל,50+,10.66,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ רשת 13,השכלה,נמוכה,11.22,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ רשת 13,השכלה,בינונית,14.69,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ רשת 13,השכלה,גבוהה,9.08,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ רשת 13,הכנסה,מתחת לממוצע,10.03,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ רשת 13,הכנסה,ממוצעת,15.35,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ רשת 13,הכנסה,מעל לממוצע,7.54,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ רשת 13,דת,חילוני,10.02,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ רשת 13,דת,מסורתי,13.55,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ רשת 13,דת,דתי,6.84,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ רשת 13,דת,חרדי,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ רשת 13,מחוז,ירושלים,7.78,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ רשת 13,מחוז,צפון,12.94,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ רשת 13,מחוז,חיפה,13.21,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ רשת 13,מחוז,מרכז,7.3,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ רשת 13,מחוז,תל אביב,13.16,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ רשת 13,מחוז,דרום,12.41,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ רשת 13,מחוז,"יו""ש",4.65,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ רשת 13,כללי,סהכ,14.98,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ רשת 13,כללי,סהכ,14.74,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ רשת 13,כללי,סהכ,7.46,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ רשת 13,כללי,סהכ,9.57,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ רשת 13,כללי,סהכ,4.76,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ רשת 13,כללי,סהכ,33.33,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ רשת 13,כללי,סהכ,8.47,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ רשת 13,כללי,סהכ,8.97,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ רשת 13,כללי,סהכ,1.41,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ רשת 13,כללי,סהכ,2.13,
סוף שבוע,שילוב,גל 17 במאי,רייטינג ימי שבת 21:00-23:00,ערוץ עכשיו 14,כללי,סהכ,5.71,
סוף שבוע,שילוב,גל 31 במאי,רייטינג ימי שבת 21:00-23:00,ערוץ עכשיו 14,כללי,סהכ,7.66,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ עכשיו 14,כללי,סהכ,6.7,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ עכשיו 14,מגדר,גברים,9.11,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ עכשיו 14,מגדר,נשים,4.19,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ עכשיו 14,גיל,18-29,8.81,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ עכשיו 14,גיל,30-49,5.41,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ עכשיו 14,גיל,50+,6.63,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ עכשיו 14,השכלה,נמוכה,6.12,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ עכשיו 14,השכלה,בינונית,7.34,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ עכשיו 14,השכלה,גבוהה,6.62,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ עכשיו 14,הכנסה,מתחת לממוצע,7.02,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ עכשיו 14,הכנסה,ממוצעת,10.09,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ עכשיו 14,הכנסה,מעל לממוצע,4.92,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ עכשיו 14,דת,חילוני,3.92,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ עכשיו 14,דת,מסורתי,7.42,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ עכשיו 14,דת,דתי,13.68,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ עכשיו 14,דת,חרדי,12.82,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ עכשיו 14,מחוז,ירושלים,5.56,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ עכשיו 14,מחוז,צפון,10.59,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ עכשיו 14,מחוז,חיפה,9.43,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ עכשיו 14,מחוז,מרכז,6.57,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ עכשיו 14,מחוז,תל אביב,7.37,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ עכשיו 14,מחוז,דרום,4.38,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ עכשיו 14,מחוז,"יו""ש",0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ עכשיו 14,כללי,סהכ,5.31,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ עכשיו 14,כללי,סהכ,8.42,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ עכשיו 14,כללי,סהכ,7.46,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ עכשיו 14,כללי,סהכ,6.09,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ עכשיו 14,כללי,סהכ,19.05,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ עכשיו 14,כללי,סהכ,0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ עכשיו 14,כללי,סהכ,3.39,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ עכשיו 14,כללי,סהכ,5.13,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ עכשיו 14,כללי,סהכ,4.23,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ עכשיו 14,כללי,סהכ,10.64,
סוף שבוע,שילוב,גל 17 במאי,רייטינג ימי שבת 21:00-23:00,ערוץ i24news (אפיק 15),כללי,סהכ,4.4,
סוף שבוע,שילוב,גל 31 במאי,רייטינג ימי שבת 21:00-23:00,ערוץ i24news (אפיק 15),כללי,סהכ,3.4,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ i24news (אפיק 15),כללי,סהכ,3.89,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ i24news (אפיק 15),מגדר,גברים,4.66,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ i24news (אפיק 15),מגדר,נשים,3.09,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ i24news (אפיק 15),גיל,18-29,5.29,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ i24news (אפיק 15),גיל,30-49,2.56,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ i24news (אפיק 15),גיל,50+,4.32,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ i24news (אפיק 15),השכלה,נמוכה,1.02,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ i24news (אפיק 15),השכלה,בינונית,4.52,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ i24news (אפיק 15),השכלה,גבוהה,4.15,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ i24news (אפיק 15),הכנסה,מתחת לממוצע,4.01,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ i24news (אפיק 15),הכנסה,ממוצעת,6.14,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ i24news (אפיק 15),הכנסה,מעל לממוצע,2.62,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ i24news (אפיק 15),דת,חילוני,4.14,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ i24news (אפיק 15),דת,מסורתי,4.52,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ i24news (אפיק 15),דת,דתי,1.71,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ i24news (אפיק 15),דת,חרדי,2.56,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ i24news (אפיק 15),מחוז,ירושלים,3.33,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ i24news (אפיק 15),מחוז,צפון,4.71,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ i24news (אפיק 15),מחוז,חיפה,1.89,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ i24news (אפיק 15),מחוז,מרכז,4.38,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ i24news (אפיק 15),מחוז,תל אביב,5.79,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ i24news (אפיק 15),מחוז,דרום,2.92,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ i24news (אפיק 15),מחוז,"יו""ש",0,
סוף שבוע,שילוב,ממוצע שני הגלים,רייטינג ימי שבת 21:00-23:00,ערוץ i24news (אפיק 15),כללי,סהכ,3.38,
